type,name,res_id,src,value
field,"crm.case.rule,trg_date_range",0,Delay after trigger date,Demora después de la fecha del disparo
field,"crm.case.rule,trg_date_range_type",0,Delay type,Tipo de demora
field,"crm.case.rule,trg_date_type",0,Trigger Date,Disparar la fecha
field,"crm.case.rule,trg_partner_categ_id",0,Partner Category,Categoría de empresa
field,"crm.case.rule,trg_partner_id",0,Partner,Empresa
field,"crm.case.rule,trg_priority_from",0,Priority min,Prioridad mín.
field,"crm.case.rule,trg_priority_to",0,Priority max,Prioridad máx.
field,"crm.case.rule,trg_section_id",0,Section,Sección
field,"crm.case.rule,trg_state_from",0,Case state from,Estado del caso desde
field,"crm.case.rule,trg_state_to",0,Case state to,Estado del caso a
field,"crm.case.rule,trg_user_id",0,Responsible,Responsable
field,"crm.case.section,active",0,Active,Activo
field,"crm.case.section,child_ids",0,Childs Sections,Secciones hijas
field,"crm.case.section,code",0,Section Code,Código de sección
field,"crm.case,section_id",0,Section,Sección
field,"crm.case.section,name",0,Case Section,Sección del caso
field,"crm.case.section,parent_id",0,Parent Section,Sección padre
field,"crm.case.section,reply_to",0,Reply-To,Responder-a
field,"crm.case.section,sequence",0,Sequence,Secuencia
field,"crm.case.section,user_id",0,Responsible,Responsable
field,"crm.case,som",0,State of Mind,Grado de satisfacción
field,"crm.case,state",0,State,Estado
field,"crm.case,user_id",0,User Responsible,Usuario responsable
field,"crm.segmentation,categ_id",0,Partner Category,Categoría de empresa
field,"crm.segmentation,description",0,Description,Descripción
field,"crm.segmentation,exclusif",0,Exclusive,Exclusivo
field,"crm.segmentation.line,expr_name",0,Control Variable,Control variable
field,"crm.segmentation.line,expr_operator",0,Operator,Operador
field,"crm.segmentation.line,expr_value",0,Value,Valor
field,"crm.segmentation.line,name",0,Rule Name,Nombre de la regla
field,"crm.segmentation.line,operator",0,Mandatory / Optionnal,Obligatorio / Opcional
field,"crm.segmentation.line,segmentation_id",0,Segmentation,Segmentación
field,"crm.segmentation,name",0,Name,Nombre
