"id","name","code","account_type","chart_template_id/id","reconcile"
"account_assoc_canary_6504","Ayudas monetarias de cooperación internacional","6504","expense","account_chart_template_assoc_canary","False"
"account_assoc_canary_6510","Beneficio transferido (gestor)","6510","expense","account_chart_template_assoc_canary","False"
"account_assoc_canary_6511","Ayudas no monetarias individuales","6511","expense","account_chart_template_assoc_canary","False"
"account_assoc_canary_6512","Ayudas no monetarias a entidades","6512","expense","account_chart_template_assoc_canary","False"
"account_assoc_canary_6513","Ayudas no monetarias realizadas a través de otras entidades o centros","6513","expense","account_chart_template_assoc_canary","False"
"account_assoc_canary_6514","Ayudas no monetarias de cooperación internacional","6514","expense","account_chart_template_assoc_canary","False"
"account_assoc_canary_653","Compensación de gastos por prestaciones de colaboración","653","expense","account_chart_template_assoc_canary","False"
"account_assoc_canary_654","Reembolsos de gastos al órgano de gobierno","654","expense","account_chart_template_assoc_canary","False"
"account_assoc_canary_655","Pérdidas de créditos derivados de la actividad incobrables","655","expense","account_chart_template_assoc_canary","False"
"account_assoc_canary_6560","Beneficio transferido (gestor)","6560","expense","account_chart_template_assoc_canary","False"
"account_assoc_canary_6561","Pérdida soportada(partícipe o asociado no gestor)","6561","expense","account_chart_template_assoc_canary","False"
"account_assoc_canary_658","Reintegro de subvenciones, donaciones y legados recibidos, afectos a la actividad propia de la entidad ","658","expense","account_chart_template_assoc_canary","False"
"account_assoc_canary_663","Pérdidas por valoración de instrumentos financieros por su valor razonable","663","expense","account_chart_template_assoc_canary","False"
"account_assoc_canary_6710","Pérdidas procedentes del inmovilizado material","6710","expense","account_chart_template_assoc_canary","False"
"account_assoc_canary_6711","Pérdidas procedentes de bienes del Patrimonio Histórico","6711","expense","account_chart_template_assoc_canary","False"
"account_assoc_canary_6910","Pérdidas por deterioro del inmovilizado material","6910","expense","account_chart_template_assoc_canary","False"
"account_assoc_canary_6911","Pérdidas por deterioro de bienes del Patrimonio Histórico","6911","expense","account_chart_template_assoc_canary","False"
"account_assoc_canary_694","Pérdidas por deterioro de créditos por operaciones de la actividad","694","expense","account_chart_template_assoc_canary","False"
"account_assoc_canary_720","Cuotas de asociados y afiliados","720","income","account_chart_template_assoc_canary","False"
"account_assoc_canary_721","Cuotas de usuarios","721","income","account_chart_template_assoc_canary","False"
"account_assoc_canary_722","Promociones de captación de recursos","722","income","account_chart_template_assoc_canary","False"
"account_assoc_canary_7230","Patrocinio","7230","income","account_chart_template_assoc_canary","False"
"account_assoc_canary_7231","Patrocinio publicitario","7231","income","account_chart_template_assoc_canary","False"
"account_assoc_canary_7233","Colaboraciones empresariales","7233","income","account_chart_template_assoc_canary","False"
"account_assoc_canary_728","Ingresos por reintegro de ayudas y asignaciones","728","income","account_chart_template_assoc_canary","False"
"account_assoc_canary_763","Beneficios por valoración de instrumentos financieros por su valor razonable","763","income","account_chart_template_assoc_canary","False"
"account_assoc_canary_791","Reversión del deterioro del inmovilizado material y de bienes del Patrimonio Histórico","791","income","account_chart_template_assoc_canary","False"
"account_assoc_canary_794","Reversión del deterioro de créditos por operaciones de la actividad","794","income","account_chart_template_assoc_canary","False"
"account_assoc_canary_7962","Reversión del deterioro de participaciones en instrumentos de patrimonio neto a largo plazo, otras partes vinculadas","7962","income","account_chart_template_assoc_canary","False"
"account_assoc_canary_7963","Reversión del deterioro de participaciones en instrumentos de patrimonio neto a largo plazo, otras empresas","7963","income","account_chart_template_assoc_canary","False"
