code;description;unit_id
02012030;Unseparated or separated forequarters of bovine animals, with bone in, fresh or chilled;
02012050;Unseparated or separated hindquarters of bovine animals, with bone in, fresh or chilled;
02012090;"Fresh or chilled bovine cuts, with bone in (excl. carcases and half-carcases, ""compensated quarters"", forequarters and hindquarters)";
02013000;Fresh or chilled bovine meat, boneless;
02021000;Frozen bovine carcases and half-carcases;
02022010;"Frozen ""compensated"" bovine quarters, with bone in";
02022030;Frozen unseparated or separated bovine forequarters, with bone in;
02022050;Frozen unseparated or separated bovine hindquarters, with bone in;
02022090;"Frozen bovine cuts, with bone in (excl. carcases and half-carcases, ""compensated"" quarters, forequarters and hindquarters)";
02023010;"Frozen bovine boneless forequarters, whole or cut in max. 5 pieces, each quarter in 1 block; ""compensated"" quarters in 2 blocks, one containing the forequarter, whole or cut in max. 5 pieces, and the other the whole hindquarter, excl. the tenderloin, in one piece";
02023050;Frozen bovine boneless crop, chuck and blade and brisket cuts;
02023090;"Frozen bovine boneless meat (excl. forequarters, whole or cut into a maximum of five pieces, each quarter being in a single block ""compensated"" quarters in two blocks, one of which contains the forequarter, whole or cut into a maximum of five pieces, and the other, the hindquarter, excl. the tenderloin, in one piece, crop, chuck and blade and brisket cuts)";
02031110;Fresh or chilled domestic swine carcases and half-carcases;
02031190;Fresh or chilled non-domestic swine carcases and half-carcases;
02031211;Fresh or chilled with bone in, domestic swine hams and cuts thereof;
02031219;Fresh or chilled with bone in, domestic swine shoulders and cuts thereof;
02031290;Fresh or chilled hams, shoulders and cuts thereof with bone in of non-domestic swine;
02031911;Fresh or chilled fore-ends and cuts thereof of domestic swine;
02031913;Fresh or chilled loins and cuts thereof of domestic swine;
02031915;"Fresh or chilled bellies ""streaky"" and cuts thereof of domestic swine";
02031955;Fresh or chilled boneless meat of domestic swine (excl. bellies and cuts thereof);
02031959;Fresh or chilled meat of domestic swine, with bone in (excl. carcases and half-carcases, hams, shoulders and cuts thereof, and fore-ends, loins, bellies and cuts thereof);
02031990;Fresh or chilled meat of non-domestic swine (excl. carcases and half-carcases, hams, shoulders and cuts thereof, with bone in);
02032110;Frozen domestic swine carcases and half-carcases;
02032190;Frozen non-domestic swine carcases and half-carcases;
02032211;Frozen hams and cuts thereof of domestic swine, with bone in;
02032219;Frozen shoulders and cuts thereof of domestic swine, with bone in;
02032290;Frozen hams, shoulders and cuts thereof of non-domestic swine, with bone in;
02032911;Frozen fore-ends and cuts thereof of domestic swine;
02032913;Frozen loins and cuts thereof of domestic swine, with bone in;
02032915;"Frozen bellies ""streaky"" and cuts thereof of domestic swine";
02032955;Frozen boneless meat of domestic swine (excl. bellies and cuts thereof);
02032959;Frozen meat of domestic swine, with bone in (excl. carcases and half-carcases, hams, shoulders and cuts thereof, and fore-ends, loins, bellies and cuts thereof);
02032990;Frozen meat of non-domestic swine (excl. carcases and half-carcases and hams, shoulders and cuts thereof, with bone in);
02041000;Fresh or chilled lamb carcases and half-carcases;
02042100;Fresh or chilled sheep carcases and half-carcases (excl. lambs);
02042210;Fresh or chilled sheep short forequarters;
02042230;Fresh or chilled sheep chines and/or best ends;
02042250;Fresh or chilled sheep legs;
02042290;Fresh or chilled boneless cuts of sheep, with bone in (excl. carcases and half-carcases, short forequarters, chines and/or best ends, and legs);
02042300;Fresh or chilled boneless cuts of sheep;
02043000;Frozen lamb carcases and half-carcases;
02044100;Frozen sheep carcases and half-carcases (excl. lambs);
02044210;Frozen sheep short forequarters;
02044230;Frozen sheep chines and/or best ends;
02044250;Frozen sheep legs;
02044290;Frozen cuts of sheep, with bone in (excl. carcases and half-carcases, short forequarters, chines and/or best ends, and legs);
02044310;Frozen meat of lambs, boneless, frozen;
02044390;Frozen meat of sheep, boneless (excl. lamb);
02045011;Fresh or chilled goat carcases and half-carcases;
02045013;Fresh or chilled goat short forequarters;
02045015;Fresh or chilled goat chines and/or best ends;
02045019;Fresh or chilled legs of goat;
02045031;Fresh or chilled cuts of goat, with bone in (excl. carcases and half-carcases, short forequarters, chines and/or best ends, and legs);
02045039;Fresh or chilled boneless cuts of goat;
02045051;Frozen goat carcases and half-carcases;
02045053;Frozen goat short forequarters;
02045055;Frozen goat chines and/or best ends;
02045059;Frozen goat legs;
02045071;Frozen cuts of goat, with bone in (excl. carcases and half-carcases, short forequarters, chines and/or best ends, and legs);
02045079;Frozen boneless cuts of goat;
02050020;Fresh or chilled meat of horses, asses, mules or hinnies;
02050080;Frozen meat of horses, asses, mules or hinnies;
02061010;Fresh or chilled edible bovine offal for manufacture of pharmaceutical products;
02061095;Fresh or chilled edible bovine thick and thin skirt (excl. for manufacture of pharmaceutical products);
02061098;Fresh or chilled edible bovine offal (excl. for manufacture of pharmaceutical products, thick and thin skirt);
02062100;Frozen edible bovine tongues;
02062200;Frozen edible bovine livers;
02062910;Frozen edible bovine offal for manufacture of pharmaceutical products (excl. tongues and livers);
02062991;Frozen edible bovine thick and thin skirt (excl. for manufacture of pharmaceutical products);
02062999;Frozen edible bovine offal (excl. for manufacture of pharmaceutical products, tongues, livers and thick and thin skirt);
02063000;Fresh or chilled edible offal of swine;
02064100;Frozen edible livers of swine;
02064900;Edible offal of swine, frozen (excl. livers);
02068010;Fresh or chilled edible offal of sheep, goats, horses, asses, mules and hinnies, for manufacture of pharmaceutical products;
02068091;Fresh or chilled edible offal of horses, asses, mules and hinnies (excl. for manufacture of pharmaceutical products);
02068099;Fresh or chilled edible offal of sheep and goats (excl. for manufacture of pharmaceutical products);
02069010;Frozen edible offal of sheep, goats, horses, mules and hinnies, for manufacture of pharmaceutical products;
02069091;Frozen edible offal of horses, asses, mules and hinnies (excl. for manufacture of pharmaceutical products);
02069099;Frozen edible offal of sheep and goats (excl. for manufacture of pharmaceutical products);
02071110;"Fresh or chilled, plucked and gutted fowls of species Gallus domesticus, with heads and feet, known as ""83% chickens""";
02071130;"Fresh or chilled, plucked and drawn fowls of species Gallus domesticus, without heads and feet but with necks, hearts, livers and gizzards, known as ""70% chickens""";
02071190;"Fresh or chilled, plucked and drawn fowls of species Gallus domesticus, without heads, feet, necks, hearts, livers and gizzards, known as ""65% chickens"", and other forms of fresh or chilled fowl, not cut in pieces (excl. ""83% and 70% chickens"")";
02071210;"Frozen fowls of species Gallus domesticus, plucked and drawn, without heads and feet but with necks, hearts, livers and gizzards, known as ""70% chickens""";
02071290;"Frozen fowls of species Gallus domesticus, plucked and drawn, without heads, feet, necks, hearts, livers and gizzards, known as ""65% chickens"", and other forms of fowl, not cut in pieces (excl. ""70% chickens"")";
02071310;Fresh or chilled boneless cuts of fowls of the species Gallus domesticus;
02071320;Fresh or chilled halves or quarters of fowls of the species Gallus domesticus;
02071330;Fresh or chilled whole wings, with or without tips, of fowls of the species Gallus domesticus;
02071340;Fresh or chilled backs, necks, backs with necks attached, rumps and wing-tips of fowls of the species Gallus domesticus;
02071350;Fresh or chilled breasts and cuts thereof of fowls of the species Gallus domesticus, with bone in;
02071360;Fresh or chilled legs and cuts thereof of fowls of the species Gallus domesticus, with bone in;
02071370;Fresh or chilled cuts of fowls of the species Gallus domesticus, with bone in (excl. halves and quarters, whole wings, with or without tips, backs, necks, backs with necks attached, rumps and wing-tips, breasts, legs and parts thereof);
02071391;Fresh or chilled edible livers of fowls of the species Gallus domesticus;
02071399;Fresh or chilled edible offal of fowls of the species Gallus domesticus (excl. livers);
02071410;Frozen boneless cuts of fowls of the species Gallus domesticus;
02071420;Frozen halves or quarters of fowls of the species Gallus domesticus;
02071430;Frozen whole wings, with or without tips, of fowls of the species Gallus domesticus;
02071440;Frozen backs, necks, backs with necks attached, rumps and wing-tips of fowls of the species Gallus domesticus;
02071450;Frozen breasts and cuts thereof of fowls of the species Gallus domesticus, with bone in;
02071460;Frozen legs and cuts thereof of fowls of the species Gallus domesticus, with bone in;
02071470;Frozen cuts of fowls of the species Gallus domesticus, with bone in (excl. halves or quarters, whole wings, with or without tips, backs, necks, backs with necks attached, rumps and wing-tips, breasts, legs and cuts thereof);
02071491;Frozen edible livers of fowls of the species Gallus domesticus;
02071499;Frozen edible offal of fowls of the species Gallus domesticus (excl. livers);
02072410;"Fresh or chilled, plucked and drawn turkeys of the species domesticus, without heads and feet but with necks, hearts, livers and gizzards, known as ""80% turkeys""";
02072490;"Fresh or chilled, plucked and drawn turkeys of the species domesticus, without heads, feet, necks, hearts, livers and gizzards, known as ""73% turkeys"", and other forms of fresh or chilled turkeys, not cut in pieces (excl. ""80% turkeys"")";
02072510;"Frozen turkeys of the species domesticus, plucked and drawn, without heads and feet but with necks, hearts, livers and gizzards, known as ""80% turkeys""";
02072590;"Frozen turkeys of the species domesticus, plucked and drawn, without heads, feet, necks, hearts, livers and gizzards, known as ""73% turkeys"", and other forms of turkeys, not cut in pieces (excl. ""80% turkeys"")";
02072610;Fresh or chilled boneless cuts of turkeys of the species domesticus;
02072620;Fresh or chilled halves or quarters of turkeys of the species domesticus;
02072630;Fresh or chilled whole wings, with or without tips, of turkeys of the species domesticus;
02072640;Fresh or chilled backs, necks, backs with necks attached, rumps and wing-tips of turkeys of the species domesticus;
02072650;Fresh or chilled breasts and cuts thereof of turkeys of the species domesticus, with bone in;
02072660;Fresh or chilled drumsticks and cuts thereof of turkeys of the species domesticus, with bone in;
02072670;Fresh or chilled legs and cuts thereof of turkeys of the species domesticus, with bone in (excl. drumsticks);
02072680;Fresh or chilled cuts of turkeys of the species domesticus, with bone in (excl. halves or quarters, whole wings, with or without tips, backs, necks, backs with necks attached, rumps and wing-tips, breasts, legs and cuts thereof);
02072691;Fresh or chilled edible livers of turkeys of the species domesticus;
02072699;Fresh or chilled edible offal of turkeys of the species domesticus (excl. livers);
02072710;Frozen boneless cuts of turkeys of the species domesticus;
02072720;Frozen halves and quarters of turkeys of the species domesticus;
02072730;Frozen whole wings, with or without tips, of turkeys of the species domesticus;
02072740;Frozen backs, necks, backs with necks attached, rumps and wing-tips of turkeys of the species domesticus;
02072750;Frozen breasts and cuts thereof of turkeys of the species domesticus, with bone in;
02072760;Frozen drumsticks and cuts thereof of turkeys of the species domesticus, with bone in;
02072770;Frozen legs and cuts thereof of turkeys of the species domesticus, with bone in (excl. drumsticks);
02072780;Frozen cuts of turkeys of the species domesticus, with bone in (excl. halves or quarters, whole wings, with or without tips, backs, necks, backs with necks attached, rumps and wing-tips, breasts, legs and cuts thereof);
02072791;Frozen edible livers of turkeys of the species domesticus;
02072799;Frozen edible offal of turkeys of the species domesticus (excl. livers);
02074120;"Fresh or chilled domestic ducks, not cut in pieces, plucked, bled, gutted but not drawn, with heads and feet ""85 % ducks""";
02074130;"Fresh or chilled domestic ducks, not cut in pieces, plucked and drawn, without heads and feet but with necks, hearts, livers and gizzard ""70 % ducks""";
02074180;"Fresh or chilled domestic ducks, not cut in pieces, plucked and drawn, without heads and feet and without necks, hearts, livers and gizzards, ""63 % ducks"" or otherwise presented";
02074230;"Frozen domestic ducks, not cut in pieces, plucked and drawn, without heads and feet but with necks, hearts, livers and gizzards ""70 % ducks""";
02074280;"Frozen domestic ducks, not cut in pieces, plucked and drawn, without heads and feet and without necks, hearts, livers and gizzards, ""63 % ducks"" or otherwise presented";
02074300;Fatty livers of domestic ducks, fresh or chilled;
02074410;Fresh or chilled cuts of domestic ducks, boneless;
02074421;Fresh or chilled halves or quarters of domestic ducks;
02074431;Fresh or chilled whole wings of domestic ducks;
02074441;Fresh or chilled backs, necks, backs with necks attached, rumps and wing-tips of domestic ducks;
02074451;Fresh or chilled breasts and cuts thereof, of domestic ducks, with bone in;
02074461;Fresh or chilled legs and cuts thereof, of domestic ducks, with bone in;
02074471;Fresh or chilled paletots of domestic ducks, with bone in;
02074481;Fresh or chilled cuts of domestic ducks, with bone in, n.e.s.;
02074491;Fresh or chilled livers of domestic ducks (excl. fatty);
02074499;Fresh or chilled edible offal of domestic ducks (excl. livers);
02074510;Frozen cuts of domestic ducks, boneless;
02074521;Frozen halves or quarters of domestic ducks;
02074531;Frozen whole wings of domestic ducks;
02074541;Frozen  backs, necks, backs with necks attached, rumps and wing-tips of domestic ducks;
02074551;Frozen breasts and cuts thereof, of domestic ducks, with bone in;
02074561;Frozen legs and cuts thereof, of domestic ducks, with bone in;
02074571;Frozen paletots of domestic ducks, with bone in;
02074581;Frozen cuts of domestic ducks, with bone in, n.e.s.;
02074593;Frozen fatty livers of domestic ducks;
02074595;Frozen livers of domestic ducks (excl. fatty);
02074599;Frozen edible offal of domestic ducks (excl. livers);
02075110;"Fresh or chilled domestic geese, not cut in pieces, plucked, bled, not drawn, with heads and feet ""82 % geese""";
02075190;"Fresh or chilled domestic geese, not cut in pieces, plucked and drawn, without heads and feet, with or without hearts and gizzards, ""75 % geese"" or otherwise presented";
02075210;"Frozen domestic geese, not cut in pieces, plucked, bled, not drawn, with heads and feet ""82 % geese""";
02075290;"Frozen domestic geese, not cut in pieces, plucked and drawn, without heads and feet, with or without hearts and gizzards, ""75 % geese"" or otherwise presented";
02075300;Fatty livers of domestic geese, fresh or chilled;
02075410;Fresh or chilled cuts of domestic geese, boneless;
02075421;Fresh or chilled halves or quarters of domestic geese;
02075431;Fresh or chilled whole wings of domestic geese;
02075441;Fresh or chilled backs, necks, backs with necks attached, rumps and wing-tips of domestic geese;
02075451;Fresh or chilled breasts and cuts thereof, of domestic geese, with bone in;
02075461;Fresh or chilled legs and cuts thereof, of domestic geese, with bone in;
02075471;Fresh or chilled paletots of domestic geese, with bone in;
02075481;Fresh or chilled cuts of domestic geese, with bone in, n.e.s.;
02075491;Fresh or chilled livers of domestic geese (excl. fatty);
02075499;Fresh or chilled edible offal of domestic geese (excl. livers);
02075510;Frozen cuts of domestic geese, boneless;
02075521;Frozen halves or quarters of domestic geese;
02075531;Frozen whole wings of domestic geese;
02075541;Frozen  backs, necks, backs with necks attached, rumps and wing-tips of domestic geese;
02075551;Frozen breasts and cuts thereof, of domestic geese, with bone in;
02075561;Frozen legs and cuts thereof, of domestic geese, with bone in;
02075571;Frozen paletots of domestic geese, with bone in;
02075581;Frozen cuts of domestic geese, with bone in, n.e.s.;
02075593;Frozen fatty livers of domestic geese;
02075595;Frozen livers of domestic geese (excl. fatty);
02075599;Frozen edible offal of domestic geese (excl. livers);
02076005;Fresh, chilled or frozen domestic guinea fowls, not cut in pieces;
02076010;Fresh, chilled or frozen cuts of domestic guinea fowls, boneless;
02076021;Fresh, chilled or frozen halves or quarters of domestic guinea fowls;
02076031;Fresh, chilled or frozen whole wings of domestic guinea fowls;
02076041;Fresh, chilled or frozen backs, necks, backs with necks attached, rumps and wing-tips of domestic guinea fowls;
02076051;Fresh, chilled or frozen breasts and cuts thereof, of domestic guinea fowls, with bone in;
02076061;Fresh, chilled or frozen legs and cuts thereof, of domestic guinea fowls, with bone in;
02076081;Fresh, chilled or frozen cuts of domestic guinea fowls, with bone in, n.e.s.;
02076091;Fresh, chilled or frozen livers of domestic guinea fowls;
02076099;Fresh, chilled or frozen edible offal of domestic guinea fowls (excl. livers);
02081010;Fresh, chilled or frozen meat and edible meat offal of domestic rabbits;
02081090;Fresh, chilled or frozen meat and edible offal of non-domestic rabbits and hares;
02083000;Fresh, chilled or frozen meat and edible offal of primates;
02084010;Fresh, chilled or frozen whales meat;
02084020;Fresh, chilled or frozen seal meat;
02084080;"Fresh, chilled or frozen meat and edible offal of whales, dolphins and porpoises ""mammals of the order Cetacea"", of manatees and dugongs ""mammals of the order Sirenia"" and of seals, sea lions and walruses ""mammals of the suborder Pinnipedia"" (excl. whale and seal meat)";
02085000;"Fresh, chilled or frozen meat and edible offal of reptiles ""e.g. snakes, turtles, crocodiles""";
02086000;Fresh, chilled or frozen meat and edible offal of camels and other camelids [Camelidae];
02089010;Fresh, chilled or frozen domestic pigeon meat and edible offal;
02089030;Fresh, chilled or frozen meat and edible meat offal of game (excl. rabbits, hares and pigs);
02089060;Fresh, chilled or frozen reindeer meat and edible offal thereof;
02089070;Fresh, chilled or frozen frogs' legs;
02089098;Fresh, chilled or frozen meat and edible offal (excl. bovine animals, swine, sheep, goats, horses, asses, mules, hinnies, poultry, rabbits, hares, primates, whales, dolphins and porpoises [mammals of the order Cetacea], manatees and dugongs [mammals of the order Sirenia], seals, sea lions and walruses [mammals of the suborder Pinnipedia], reptiles, pigeons, game, reindeer and frogs' legs);
02091011;Subcutaneous pig fat, free of lean meat, not rendered or otherwise extracted, fresh, chilled, frozen, salted or in brine;
02091019;Subcutaneous pig fat, free of lean meat, not rendered or otherwise extracted, dried or smoked;
02091090;Pig fat, free of lean meat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked (excl. subcutaneous);
02099000;Poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked;
02101111;Domestic swine hams and cuts thereof, salted or in brine, with bone in;
02101119;Domestic swine shoulders and cuts thereof, salted or in brine, with bone in;
02101131;Domestic swine hams and cuts thereof, dried or smoked, with bone in;
02101139;Domestic swine shoulders and cuts thereof, dried or smoked, with bone in;
02101190;Hams, shoulders and cuts thereof of non-domestic swine, salted, in brine, dried or smoked, with bone in;
02101211;"Bellies ""streaky"" and cuts thereof of domestic swine, salted or in brine";
02101219;"Bellies ""streaky"" and cuts thereof of domestic swine, dried or smoked";
02101290;"Bellies ""streaky"" and cuts thereof of non-domestic swine, salted, in brine, dried or smoked";
02101910;Bacon sides or spencers of domestic swine, salted or in brine;
02101920;Three-quarter-sides or middles of domestic swine, salted or in brine;
02101930;Fore-ends and cuts thereof of domestic swine, salted or in brine;
02101940;Loins and cuts thereof of domestic swine, salted or in brine;
02101950;Meat of domestic swine, salted or in brine (excl. hams, shoulders and cuts thereof, bellies and cuts thereof, bacon sides or spencers, three-quarter sides or middles, and fore-ends, loins and cuts thereof);
02101960;Domestic swine fore-ends and cuts thereof, dried or smoked;
02101970;Domestic swine loins and cuts thereof, dried or smoked;
02101981;Dried or smoked boneless domestic swine meat (excl. bellies and cuts thereof);
02101989;Dried or smoked domestic swine meat, with bone in (excl. hams, shoulders and cuts thereof, bellies and cuts thereof, and fore-ends, loins and cuts thereof);
02101990;Meat of non-domestic swine, salted, in brine, dried or smoked (excl. hams, shoulders and cuts thereof, with bone in, and bellies and cuts thereof);
02102010;Meat of bovine animals, salted, in brine, dried or smoked, with bone in;
02102090;Boneless meat of bovine animals, salted, in brine, dried or smoked;
02109100;Meat and edible offal, salted, in brine, dried or smoked, and edible flours and meals of meat and meat offal, of primates;
02109210;Meat and edible offal, salted, in brine, dried or smoked, and edible flours and meals of meat or meat offal, of whales, dolphins and porpoises (mammals of the order Cetacea) and manatees and dugongs (mammals of the order Sirenia);
02109291;Meat, salted, in brine, dried or smoked, of seals, sea lions and walruses (mammals of the suborder Pinnipedia);
02109292;Edible offal, salted, in brine, dried or smoked, of seals, sea lions and walruses (mammals of the suborder Pinnipedia);
02109299;Edible flours and meals of meat or meat offal, of seals, sea lions and walruses (mammals of the suborder Pinnipedia);
02109300;"Meat and edible offal, salted, in brine, dried or smoked, and edible flours and meals of meat and meat offal, of reptiles ""e.g. snakes, turtles, alligators""";
02109910;Horsemeat, salted, in brine or dried;
02109921;Meat of sheep and goats, salted, in brine, dried or smoked, with bone in;
02109929;Boneless meat of sheep and goats, salted, in brine, dried or smoked;
02109931;Reindeer meat, salted, in brine, dried or smoked;
02109939;"Meat, salted, in brine, dried or smoked (excl. of swine, bovine animals, reindeer, sheep or goats, primates, whales, dolphins and porpoises ""mammals of the order Cetacea"", manatees and dugongs ""mammals of the order Sirenia"", seals, sea lions and walruses, reptiles, and meat, salted, in brine or dried, of horses)";
02109941;Edible domestic swine livers, salted, in brine, dried or smoked;
02109949;Edible domestic swine offal, salted, in brine, dried or smoked (excl. livers);
02109951;Edible thick skirt and thin skirt of bovine animals, salted, in brine, dried or smoked;
02109959;Edible offal of bovine animals, salted, in brine, dried or smoked (excl. thick skirt and thin skirt);
02109971;Edible fatty goose or duck livers, salted or in brine;
02109979;Edible poultry liver, salted, in brine, dried or smoked (excl. fatty goose or duck livers);
02109985;"Edible offal, salted, in brine, dried or smoked (excl. of domestic swine, bovine animals, primates, whales, dolphins and porpoises ""mammals of the order Cetacea"", manatees and dugongs ""mammals of the order Sirenia"", seals, sea lions and walruses, reptiles and poultry liver)";
02109990;"Edible flours and meals of meat or meat offal (excl. of primates, whales, dolphins and porpoises ""mammals of the order Cetacea"", manatees and dugongs ""mammals of the order Sirenia"", seals, sea lions and walruses and reptiles)";
03011100;Live ornamental freshwater fish;
03011900;Live ornamental fish (excl. freshwater);
03019110;"Live trout ""Oncorhynchus apache and Oncorhynchus chrysogaster""";
03019190;"Live trout ""Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae""";
03019210;"Live eels ""Anguilla spp."", of a length of < 12 cm";
03019230;"Live eels ""Anguilla spp."", of a length of => 12 cm but < 20 cm";
03019290;"Live eels ""Anguilla spp."", of a length of => 20 cm";
03019300;"Live carp ""Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.""";
03019410;"Live Atlantic bluefin tuna ""Thunnus thynnus""";
03019490;"Live Pacific bluefin tuna ""Thunnus orientalis""";
03019500;"Live southern bluefin tunas ""Thunnus maccoyii""";
03019911;"Live Pacific salmon ""Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus"", Atlantic salmon ""Salmo salar"" and Danube salmon ""Hucho hucho""";
