code;description;unit_id
20089321;"veenbessen ""Vaccinium macrocarpon, Vaccinium oxycoccos,Vaccinium vitis-idaea"", bereid of verduurzaamd, met toegevoegde alcohol, met een suikergehalte van <=9 gewichtspercenten, met een effectief alcohol-massagehalte van <= 11,85 % mas (m.u.v. die gekonfijt met suiker, maar niet in stroop ingemaakt; jam, vruchtengelei, marmelade, vruchtenmoes en vruchtenpasta, door koken of stoven verkregen)";
20089329;"veenbessen ""Vaccinium macrocarpon, Vaccinium oxycoccos,Vaccinium vitis-idaea"", bereid of verduurzaamd, met toegevoegde alcohol, met een suikergehalte van <= 9 gewichtspercenten, met een effectief alcohol-massagehalte van > 11,85 % mas (m.u.v. die gekonfijt met suiker, maar niet in stroop ingemaakt; jam, vruchtengelei, marmelade, vruchtenmoes en vruchtenpasta, door koken of stoven verkregen)";
20089391;"veenbessen ""Vaccinium macrocarpon, Vaccinium oxycoccos,Vaccinium vitis-idaea"", bereid of verduurzaamd, zonder toegevoegde alcohol, met toegevoegde suiker, in verpakkingen met een netto-inhoud per onmiddellijke verpakking van > 1 kg (m.u.v. die gekonfijt met suiker, maar niet in stroop ingemaakt; jam, vruchtengelei, marmelade, vruchtenmoes en vruchtenpasta, door koken of stoven verkregen)";
20089393;"veenbessen ""Vaccinium macrocarpon, Vaccinium oxycoccos,Vaccinium vitis-idaea"", bereid of verduurzaamd, zonder toegevoegde alcohol, met toegevoegde suiker, in verpakkingen met een netto-inhoud per onmiddellijke verpakking van <= 1 kg (m.u.v. die gekonfijt met suiker, maar niet in stroop ingemaakt; jam, vruchtengelei, marmelade, vruchtenmoes en vruchtenpasta, door koken of stoven verkregen)";
20089399;"veenbessen ""Vaccinium macrocarpon, Vaccinium oxycoccos,Vaccinium vitis-idaea"", bereid of verduurzaamd, zonder toegevoegde alcohol en zonder toegevoegde suiker (m.u.v. die gekonfijt met suiker, maar niet in stroop ingemaakt; jam, vruchtengelei, marmelade, vruchtenmoes en vruchtenpasta, door koken of stoven verkregen)";
20089703;Mengsels van tropische noten en tropisch fruit, incl. mengsels met een gehalte aan deze tropische noten van >= 50 gewichtspercenten, bereid of verduurzaamd, ook indien met toegevoegde suiker, andere zoetstoffen of alcohol,  in verpakkingen met een netto-inhoud per onmiddellijke verpakking van > 1 kg;
20089705;Mengsels van tropische noten en tropisch fruit, incl. mengsels met een gehalte aan deze tropische noten van >= 50 gewichtspercenten, bereid of verduurzaamd, ook indien met toegevoegde suiker, andere zoetstoffen of alcohol,  in verpakkingen met een netto-inhoud per onmiddellijke verpakking van <= 1 kg;
20089712;"mengsels van guaves, manga's, manggistans, papaja's, tamarindevruchten, cashewappelen, litchis, nangka's ""jackfruit"", sapodilla's, passievruchten, carambola's en pitahaya's, incl. mengsels met een gehalte aan deze vruchten en kokosnoten, cashewnoten, paranoten, arecanoten ""betelnoten"", colanoten en Australische noten van >= 50 gewichtspercenten, bereid of verduurzaamd, met toegevoegde alcohol, met een suikergehalte van > 9 gewichtspercenten en met een effectief alcohol-massagehalte van <= 11,85% mas";
20089714;"mengsels van vruchten of van andere eetbare plantendelen, bereid of verduurzaamd, met toegevoegde alcohol, met een suikergehalte van > 9 gewichtspercenten en met een effectief alcohol-massagehalte van <= 11,85% mas (m.u.v. mengsels van noten, tropische vruchten en tropische vruchten/noten overeenkomstig aanvullende aantekeningen [GN] 7 en 8 bij hfdst 20 met een gehalte van >= 50 gewichtspercenten; mengsels van grondnoten en andere zaden)";
20089716;"mengsels van guaves, manga's, manggistans, papaja's, tamarindevruchten, cashewappelen, litchis, nangka's ""jackfruit"", sapodilla's, passievruchten, carambola's en pitahaya's, incl. mengsels met een gehalte aan deze vruchten en kokosnoten, cashewnoten, paranoten, arecanoten ""betelnoten"", colanoten en Australische noten van >= 50 gewichtspercenten, bereid of verduurzaamd, met toegevoegde alcohol, met een suikergehalte van > 9 gewichtspercenten en met een effectief alcohol-massagehalte van > 11,85% mas";
20089718;"mengsels van vruchten of van andere eetbare plantendelen, bereid of verduurzaamd, met toegevoegde alcohol, met een suikergehalte van > 9 gewichtspercenten en met een effectief alcohol-massagehalte van > 11,85% mas (m.u.v. mengsels van noten, tropische vruchten en met een gehalte aan tropische vruchten/noten overeenkomstig aanvullende aantekeningen [GN] 7 en 8 bij hfdst 20 van >= 50 gewichtspercenten; mengsels van grondnoten en andere zaden)";
20089732;"mengsels van guaves, manga's, manggistans, papaja's, tamarindevruchten, cashewappelen, litchis, nangka's ""jackfruit"", sapodilla's, passievruchten, carambola's en pitahaya's, incl. mengsels met een gehalte aan deze vruchten en kokosnoten, cashewnoten, paranoten, arecanoten ""betelnoten"", colanoten en Australische noten van >= 50 gewichtspercenten, bereid of verduurzaamd, met toegevoegde alcohol, met een effectief alcohol-massagehalte van <= 11,85% mas (m.u.v. die met een suikergehalte van > 9 gewichtspercenten)";
20089734;"mengsels van vruchten of van andere eetbare plantendelen, bereid of verduurzaamd, met toegevoegde alcohol, met een effectief alcohol-massagehalte van <= 11,85% mas (m.u.v. die met een suikergehalte van > 9 gewichtspercenten; mengsels van noten, tropische vruchten en met een gehalte aan tropische vruchten/noten overeenkomstig aanvullende aantekeningen [GN] 7 en 8 bij hfdst 20 van >= 50 gewichtspercenten; mengsels van grondnoten en andere zaden)";
20089736;"mengsels van guaves, manga's, manggistans, papaja's, tamarindevruchten, cashewappelen, litchis, nangka's ""jackfruit"", sapodilla's, passievruchten, carambola's en pitahaya's, incl. mengsels met een gehalte aan deze vruchten en kokosnoten, cashewnoten, paranoten, arecanoten ""betelnoten"", colanoten en Australische noten van >= 50 gewichtspercenten, bereid of verduurzaamd, met toegevoegde alcohol, met een effectief alcohol-massagehalte van > 11,85% mas (m.u.v. die met een suikergehalte van > 9 gewichtspercenten)";
20089738;"mengsels van vruchten of van andere eetbare plantendelen, bereid of verduurzaamd, met toegevoegde alcohol, met een effectief alcohol-massagehalte van > 11,85% mas (m.u.v. die met een suikergehalte van > 9 gewichtspercenten; mengsels van noten, tropische vruchten en met een gehalte aan tropische vruchten/noten overeenkomstig aanvullende aantekeningen [GN] 7 en 8 bij hfdst 20 van >= 50 gewichtspercenten; mengsels van grondnoten en andere zaden)";
20089751;"mengsels van guaves, manga's, manggistans, papaja's, tamarindevruchten, cashewappelen, litchis, nangka's ""jackfruit"", sapodilla's, passievruchten, carambola's en pitahaya's, incl. mengsels met een gehalte aan deze vruchten en kokosnoten, cashewnoten, paranoten, arecanoten ""betelnoten"", colanoten en Australische noten van >= 50 gewichtspercenten, bereid of verduurzaamd, zonder toegevoegde alcohol, doch met toegevoegde suiker, in verpakkingen met een netto-inhoud per onmiddellijke verpakking van > 1 kg";
20089759;"mengsels van vruchten of van andere eetbare plantendelen, bereid of verduurzaamd, zonder toegevoegde alcohol, doch met toegevoegde suiker, in verpakkingen met een netto-inhoud per onmiddellijke verpakking van > 1 kg (m.u.v. mengsels van noten, tropische vruchten en tropische vruchten/noten overeenkomstig aanvullende aantekeningen [GN] 7 en 8 bij hoofdstuk 20, met een gehalte van >= 50 gewichtspercenten; grondnoten en andere zaden; bereidingen van de soort ""Müsli"" op basis van niet-geroosterde graanvlokken bedoeld bij onderverdeling 1904.20.10)";
20089772;"mengsels van guaves, manga's, manggistans, papaja's, tamarindevruchten, cashewappelen, litchis, nangka's ""jackfruit"", sapodilla's, passievruchten, carambola's en pitahaya's, incl. mengsels met een gehalte aan deze vruchten en kokosnoten, cashewnoten, paranoten, arecanoten ""betelnoten"", colanoten en Australische noten van >= 50 gewichtspercenten, bereid of verduurzaamd, zonder toegevoegde alcohol, doch met toegevoegde suiker, waarin het gewicht van geen van de daarin aanwezige vruchtensoorten > 50 gewichtspercenten van het totaal gewicht van de vruchten is, in verpakkingen met een netto-inhoud per onmiddellijke verpakking van <= 1 kg";
20089774;"mengsels van vruchten waarin het gewicht van geen van de daarin aanwezige vruchtensoorten > 50 gewichtspercenten van het totale gewicht van de vruchten is, bereid of verduurzaamd, zonder toegevoegde alcohol, doch met toegevoegde suiker, in verpakkingen met een netto-inhoud per onmiddellijke verpakking van <= 1 kg (m.u.v. mengsels van noten, tropische vruchten en tropische vruchten/noten overeenkomstig aanvullende aantekeningen [GN] 7 en 8 bij hoofdstuk 20, met een gehalte van >= 50 gewichtspercenten; grondnoten en andere zaden; bereidingen van de soort ""Müsli"" op basis van niet-geroosterde graanvlokken bedoeld bij onderverdeling 1904.20.10)";
20089776;"mengsels van guaves, manga's, manggistans, papaja's, tamarindevruchten, cashewappelen, litchis, nangka's ""jackfruit"", sapodilla's, passievruchten, carambola's en pitahaya's, incl. mengsels met een gehalte aan deze vruchten en kokosnoten, cashewnoten, paranoten, arecanoten ""betelnoten"", colanoten en Australische noten van >= 50 gewichtspercenten, bereid of verduurzaamd, zonder toegevoegde alcohol, doch met toegevoegde suiker, in verpakkingen met een netto-inhoud per onmiddellijke verpakking van <= 1 kg (m.u.v. mengsels waarin het gewicht van geen van de daarin aanwezige vruchtensoorten > 50 gewichtspercenten van het totaal gewicht van de vruchten is)";
20089778;"mengsels van vruchten of van andere eetbare plantendelen, bereid of verduurzaamd, zonder toegevoegde alcohol, doch met toegevoegde suiker, in verpakkingen met een netto-inhoud per onmiddellijke verpakking van <= 1 kg (m.u.v. mengsels van noten, tropische vruchten en tropische vruchten/noten overeenkomstig aanvullende aantekeningen [GN] 7 en 8 bij hoofdstuk 20, met een gehalte van >= 50 gewichtspercenten; grondnoten en andere zaden; mengsels waarin het gewicht van geen van de daarin aanwezige vruchtensoorten > 50 gewichtspercenten van het totaal gewicht van de vruchten is; bereidingen van de soort ""Müsli"" op basis van niet-geroosterde graanvlokken bedoeld bij onderverdeling 1904.20.10)";
20089792;"mengsels van guaves, manga's, manggistans, papaja's, tamarindevruchten, cashewappelen, litchis, nangka's ""jackfruit"", sapodilla's, passievruchten, carambola's en pitahaya's, incl. mengsels met een gehalte aan deze vruchten en kokosnoten, cashewnoten, paranoten, arecanoten ""betelnoten"", colanoten en Australische noten van >= 50 gewichtspercenten, bereid of verduurzaamd, zonder toegevoegde alcohol en zonder toegevoegde suiker, in verpakkingen met een netto-inhoud per onmiddellijke verpakking van >= 5 kg";
20089793;"mengsels van vruchten of van andere eetbare plantendelen, bereid of verduurzaamd, zonder toegevoegde alcohol en zonder toegevoegde suiker, in verpakkingen met een netto-inhoud per onmiddellijke verpakking van >= 5 kg, n.e.g. (m.u.v. mengsels van noten, tropische vruchten en tropische vruchten/noten overeenkomstig aanvullende aantekeningen [GN] 7 en 8 bij hoofdstuk 20, met een gehalte van >= 50 gewichtspercenten; grondnoten en andere zaden; bereidingen van de soort ""Müsli"" op basis van niet-geroosterde graanvlokken bedoeld bij onderverdeling 1904.20.10)";
20089794;"mengsels van guaves, manga's, manggistans, papaja's, tamarindevruchten, cashewappelen, litchis, nangka's ""jackfruit"", sapodilla's, passievruchten, carambola's en pitahaya's, incl. mengsels met een gehalte aan deze vruchten en kokosnoten, cashewnoten, paranoten, arecanoten ""betelnoten"", colanoten en Australische noten van >= 50 gewichtspercenten, bereid of verduurzaamd, zonder toegevoegde alcohol en zonder toegevoegde suiker, in verpakkingen met een netto-inhoud per onmiddellijke verpakking van >= 4,5 doch < 5 kg";
20089796;"mengsels van vruchten of van andere eetbare plantendelen, bereid of verduurzaamd, zonder toegevoegde alcohol en zonder toegevoegde suiker, in verpakkingen met een netto-inhoud per onmiddellijke verpakking van >= 4,5 doch < 5 kg, n.e.g. (m.u.v. mengsels van noten, tropische vruchten en tropische vruchten/noten overeenkomstig aanvullende aantekeningen [GN] 7 en 8 bij hoofdstuk 20, met een gehalte van >= 50 gewichtspercenten; grondnoten en andere zaden; bereidingen van de soort ""Müsli"" op basis van niet-geroosterde graanvlokken bedoeld bij onderverdeling 1904.20.10)";
20089797;"mengsels van guaves, manga's, manggistans, papaja's, tamarindevruchten, cashewappelen, litchis, nangka's ""jackfruit"", sapodilla's, passievruchten, carambola's en pitahaya's, incl. mengsels met een gehalte aan deze vruchten en kokosnoten, cashewnoten, paranoten, arecanoten ""betelnoten"", colanoten en Australische noten van >= 50 gewichtspercenten, bereid of verduurzaamd, zonder toegevoegde alcohol en zonder toegevoegde suiker, in verpakkingen met een netto-inhoud per onmiddellijke verpakking van < 4,5 kg";
20089798;"mengsels van vruchten of van andere eetbare plantendelen, bereid of verduurzaamd, zonder toegevoegde alcohol en zonder toegevoegde suiker, in verpakkingen met een netto-inhoud per onmiddellijke verpakking van < 4,5 kg, n.e.g. (m.u.v. mengsels van noten, tropische vruchten overeenkomstig aanvullende aantekening [GN] 7 bij hoofdstuk 20, grondnoten en andere zaden, en bereidingen van de soort ""Müsli"" op basis van niet-geroosterde graanvlokken bedoeld bij onderverdeling 1904.20.10)";
20089911;gember, bereid of verduurzaamd, met toegevoegde alcohol, met een effectief alcohol-massagehalte van <= 11,85% mas;
20089919;gember, bereid of verduurzaamd, met toegevoegde alcohol, met een effectief alcohol-massagehalte van > 11,85% mas;
20089921;druiven, bereid of verduurzaamd, met toegevoegde alcohol, met een suikergehalte van > 13 gewichtspercenten;
20089923;druiven, bereid of verduurzaamd, met toegevoegde alcohol (m.u.v. die met een suikergehalte van > 13 gewichtspercenten);
20089924;Tropische vruchten (guaves, manga's, manggistans, papaja's, tamarindevruchten, cashewappelen, litchis, nangka's (jackfruit), sapodilla's, passievruchten, carambola's en pitahaya's), bereid of verduurzaamd, met toegevoegde alcohol, met een suikergehalte van > 9 gewichtspercenten en met een effectief alcohol-massagehalte van <= 11,85% mas;
20089928;"vruchten en andere eetbare plantendelen, bereid of verduurzaamd, met toegevoegde alcohol, met een suikergehalte van > 9 gewichtspercenten en met een effectief alcohol-massagehalte van <= 11,85% mas (m.u.v. die gekonfijt met suiker, maar niet in stroop ingemaakt; jam, vruchtengelei, marmelade, vruchtenmoes en vruchtenpasta, door koken of stoven verkregen; noten, grondnoten en andere zaden; ananas; citrusvruchten, peren; abrikozen; kersen; perziken; aardbeien; veenbessen; gember; druiven; passievruchten, guaves; manga's, manggistans, papaja's, tamarindevruchten, cashewappelen, litchis, nangka's ""jackfruit"", sapodilla's, carambola's en pitahaya's)";
20089931;"Tropische vruchten (guaves, manga's, manggistans, papaja's, tamarindevruchten, cashewappelen, litchis, nangka's ""jackfruit"", sapodilla's, passievruchten, carambola's en pitahaya's), bereid of verduurzaamd, met toegevoegde alcohol, met een suikergehalte van > 9 gewichtspercenten en met een effectief alcohol-massagehalte van >11,85% mas";
20089934;"vruchten en andere eetbare plantendelen, bereid of verduurzaamd, met toegevoegde alcohol, met een suikergehalte van > 9 gewichtspercenten en met een effectief alcohol-massagehalte van > 11,85% mas (m.u.v. die gekonfijt met suiker, maar niet in stroop ingemaakt; jam, vruchtengelei, marmelade, vruchtenmoes en vruchtenpasta, door koken of stoven verkregen; noten, grondnoten en andere zaden; ananas; citrusvruchten, peren; abrikozen; kersen; perziken; aardbeien; veenbessen; gember; druiven; passievruchten, guaves; manga's, manggistans, papaja's, tamarindevruchten, cashewappelen, litchis, nangka's ""jackfruit"", sapodilla's, carambola's en pitahaya's)";
20089936;"guaves, manga's, manggistans, papaja's, tamarindevruchten, cashewappelen, litchis, nangka's ""jackfruit"", sapodilla's, passievruchten, carambola's en pitahaya's, bereid of verduurzaamd, met toegevoegde alcohol, met een effectief alcohol-massagehalte van <= 11,85% mas (m.u.v. die met een suikergehalte van > 9 gewichtspercenten)";
20089937;"vruchten en andere eetbare plantendelen, bereid of verduurzaamd, met toegevoegde alcohol, met een effectief alcohol-massagehalte van <= 11,85% mas (m.u.v. die met een suikergehalte van > 9 gewichtspercenten; noten, grondnoten en andere zaden; ananas; citrusvruchten, peren; abrikozen; kersen; perziken; aardbeien; gember; veenbessen; druiven; passievruchten, guaves; manga's, manggistans, papaja's, tamarindevruchten, cashewappelen, litchis, nangka's ""jackfruit"", sapodilla's, carambola's, pitahaya's)";
20089938;"guaves, manga's, manggistans, papaja's, tamarindevruchten, cashewappelen, litchis, nangka's ""jackfruit"", sapodilla's, passievruchten, carambola's en pitahaya's, bereid of verduurzaamd, met toegevoegde alcohol, met een effectief alcohol-massagehalte van > 11,85% mas (m.u.v. die met een suikergehalte van > 9 gewichtspercenten)";
20089940;"vruchten en andere eetbare plantendelen, bereid of verduurzaamd, met toegevoegde alcohol, met een effectief alcohol-massagehalte van > 11,85% mas (m.u.v. die met een suikergehalte van > 9 gewichtspercenten; noten, grondnoten en andere zaden; ananas; citrusvruchten, peren; abrikozen; kersen; perziken; aardbeien; veenbessen; gember; druiven; passievruchten, guaves; manga's, manggistans, papaja's, tamarindevruchten, cashewappelen, litchis, nangka's ""jackfruit"", sapodilla's, carambola's, pitahaya's)";
20089941;gember, bereid of verduurzaamd, alcoholvrij, in verpakkingen met een netto-inhoud per onmiddellijke verpakking van > 1 kg;
20089943;druiven, bereid of verduurzaamd, alcoholvrij, in verpakkingen met een netto-inhoud per onmiddellijke verpakking van > 1 kg;
20089945;pruimen, bereid of verduurzaamd, alcoholvrij, in verpakkingen met een netto-inhoud per onmiddellijke verpakking van > 1 kg;
20089948;"Passievruchten, guaves en tamarindevruchten, manga's, manggistans, papaja's, cashewappelen, lychees, nangka's ""jackfruit"", sapodilla's, carambola's en pitahaya's, bereid of verduurzaamd, zonder toegevoegde alcohol, doch met toegevoegde suiker, in verpakkingen met een netto-inhoud per onmiddellijke verpakking van > 1 kg";
20089949;"vruchten en andere eetbare plantendelen, bereid of verduurzaamd, zonder toegevoegde alcohol, doch met toegevoegde suiker, in verpakkingen met een netto-inhoud per onmiddellijke verpakking van > 1 kg (m.u.v. die gekonfijt met suiker, maar niet in stroop ingemaakt; jam, vruchtengelei, marmelade, vruchtenmoes en vruchtenpasta, door koken of stoven verkregen; noten, grondnoten en andere zaden; ananas; citrusvruchten, peren; abrikozen; kersen; perziken; aardbeien; veenbessen; gember; druiven; pruimen; passievruchten, guaves; manga's, manggistans, papaja's, tamarindevruchten, cashewappelen, litchis, nangka's ""jackfruit"", sapodilla's, carambola's en pitahaya's)";
20089951;gember, bereid of verduurzaamd, alcoholvrij, in verpakkingen met een netto-inhoud per onmiddellijke verpakking van <= 1 kg;
20089963;"Passievruchten en guaves, manga's, manggistans, papaja's, tamarindevruchten, cashewappelen, lychees, nangka's ""jackfruit"", sapodilla's, carambola's en pitahaya's, bereid of verduurzaamd, zonder toegevoegde alcohol, doch met toegevoegde suiker, in verpakkingen met een netto-inhoud per onmiddellijke verpakking van <= 1 kg (m.u.v. mengsels)";
20089967;"vruchten en andere eetbare plantendelen, bereid of verduurzaamd, zonder toegevoegde alcohol, doch met toegevoegde suiker, in verpakkingen met een netto-inhoud per onmiddellijke verpakking van <= 1 kg (m.u.v. die gekonfijt met suiker, maar niet in stroop ingemaakt; jam, vruchtengelei, marmelade, vruchtenmoes en vruchtenpasta, door koken of stoven verkregen; noten, grondnoten en andere zaden; ananas; citrusvruchten, peren; abrikozen; kersen; perziken; aardbeien; veenbessen; gember; passievruchten, guaves; manga's, manggistans, papaja's, tamarindevruchten, cashewappelen, litchis, nangka's ""jackfruit"", sapodilla's, carambola's en pitahaya's)";
20089972;pruimen, bereid of verduurzaamd, zonder toegevoegde alcohol, zonder toegevoegde suiker, in verpakkingen met een netto-inhoud per onmiddellijke verpakking van >= 5 kg;
20089978;pruimen, bereid of verduurzaamd, in onmiddellijke verpakkingen met een netto-inhoud van < 5 kg (m.u.v. pruimen met toegevoegde alcohol of met toegevoegde suiker);
20089985;"maïs, bereid of verduurzaamd (m.u.v. suikermaïs ""Zea mays var. saccharata"" en m.u.v. maïs met toegevoegde alcohol of met toegevoegde suiker)";
20089991;"broodwortelen, zoete aardappelen ""bataten"" e.d. eetbare plantendelen met een zetmeelgehalte van >= 5 gewichtspercenten, bereid of verduurzaamd, zonder toegevoegde alcohol en zonder toegevoegde suiker (m.u.v. bevroren of gedroogd)";
20089999;"vruchten en andere eetbare plantendelen, bereid of verduurzaamd, zonder toegevoegde alcohol en zonder toegevoegde suiker (m.u.v. die bereid of verduurzaamd in azijn of azijnzuur; die gekonfijt met suiker, maar niet in stroop ingemaakt; jam, vruchtengelei, marmelade, vruchtenmoes en vruchtenpasta, door koken of stoven verkregen; noten, grondnoten en andere zaden; ananas; citrusvruchten, peren; abrikozen; kersen; perziken; aardbeien; veenbessen; pruimen; maïs; broodwortelen, zoete aardappelen ""bataten"" e.d. eetbare plantendelen)";
20091111;sinaasappelsap, ongegist, zonder toegevoegde alcohol, ook indien met toegevoegde suiker of andere zoetstoffen, bevroren, met een Brix-waarde van > 67 bij 20°C en met een waarde van <= 30 € per 100 kg nettogewicht;
20091119;sinaasappelsap, ongegist, zonder toegevoegde alcohol, ook indien met toegevoegde suiker of andere zoetstoffen, bevroren, met een Brix-waarde van > 67 bij 20°C en met een waarde van > 30 € per 100 kg nettogewicht;
20091191;sinaasappelsap, ongegist, zonder toegevoegde alcohol, bevroren, met een Brix-waarde van < 67 bij 20°C, met een waarde van <= 30 € per 100 kg nettogewicht en met een gehalte aan toegevoegde suiker van > 30 gewichtspercenten;
20091199;sinaasappelsap, ongegist, zonder toegevoegde alcohol, ook indien met toegevoegde suiker of andere zoetstoffen, bevroren, met een Brix-waarde van <= 67 bij 20°C (m.u.v. die met een waarde van <= 30 € per 100 kg nettogewicht en met een gehalte aan toegevoegde suiker van > 30 gewichtspercenten);
20091200;sinaasappelsap, ongegist, zonder toegevoegde alcohol, ook indien met toegevoegde suiker of andere zoetstoffen, met een Brix-waarde van <= 20 bij 20°C (m.u.v. bevroren sap);
20091911;sinaasappelsap, ongegist, zonder toegevoegde alcohol, ook indien met toegevoegde suiker of andere zoetstoffen, met een Brix-waarde van > 67 bij 20°C en met een waarde van <= 30 € per 100 kg nettogewicht (m.u.v. bevroren sap);
20091919;sinaasappelsap, ongegist, zonder toegevoegde alcohol, ook indien met toegevoegde suiker of andere zoetstoffen, met een Brix-waarde van > 67 bij 20°C en met een waarde van > 30 € per 100 kg nettogewicht (m.u.v. bevroren sap);
20091991;sinaasappelsap, ongegist, zonder toegevoegde alcohol, met een Brix-waarde van > 20 doch <= 67 bij 20°C, met een waarde van <= 30 € per 100 kg nettogewicht en met een gehalte aan toegevoegde suiker van > 30 gewichtspercenten (m.u.v. bevroren sap);
20091998;sinaasappelsap, ongegist, zonder toegevoegde alcohol, ook indien met toegevoegde suiker of andere zoetstoffen, met een Brix-waarde van > 20 doch <= 67 bij 20°C (m.u.v. bevroren sap en m.u.v. dat met een waarde van <= 30 € per 100 kg nettogewicht en met een gehalte aan toegevoegde suiker van > 30 gewichtspercenten);
20092100;sap van pompelmoezen of van pomelo's, ongegist, zonder toegevoegde alcohol, ook indien met toegevoegde suiker of andere zoetstoffen, met een Brix-waarde van <= 20 bij 20°C;
20092911;sap van pompelmoezen of van pomelo's, ongegist, zonder toegevoegde alcohol, ook indien met toegevoegde suiker of andere zoetstoffen, met een Brix-waarde van > 67 bij 20°C en met een waarde van <= 30 € per 100 kg nettogewicht;
20092919;sap van pompelmoezen of van pomelo's, ongegist, zonder toegevoegde alcohol, ook indien met toegevoegde suiker of andere zoetstoffen, met een Brix-waarde van > 67 bij 20°C en met een waarde van > 30 € per 100 kg nettogewicht;
20092991;sap van pompelmoezen of van pomelo's, ongegist, zonder toegevoegde alcohol, met een Brix-waarde van > 20 doch <= 67 bij 20°C, met een waarde van <= 30 € per 100 kg nettogewicht en met een gehalte aan toegevoegde suiker van > 30 gewichtspercenten;
20092999;sap van pompelmoezen of van pomelo's, ongegist, zonder toegevoegde alcohol, ook indien met toegevoegde suiker of andere zoetstoffen, met een Brix-waarde van > 20 doch <= 67 bij 20°C (m.u.v. dat met een waarde van <= 30 € per 100 kg nettogewicht en met een gehalte aan toegevoegde suiker van > 30 gewichtspercenten);
20093111;sap van citrusvruchten, ongegist, zonder toegevoegde alcohol, met een Brix-waarde van <= 20 bij 20°C en met een waarde van > 30 € per 100 kg nettogewicht, toegevoegde suiker bevattend (m.u.v. mengsels, sinaasappelsap en sap van pompelmoezen of van pomelo's);
20093119;sap van citrusvruchten, ongegist, zonder toegevoegde alcohol, met een Brix-waarde van <= 20 bij 20°C en met een waarde van > 30 € per 100 kg nettogewicht (m.u.v. sap dat toegevoegde suiker bevat en m.u.v. mengsels, sinaasappelsap en sap van pompelmoezen of van pomelo's);
20093151;citroensap, ongegist, zonder toegevoegde alcohol, met een Brix-waarde van <= 20 bij 20°C en met een waarde van <= 30 € per 100 kg nettogewicht, toegevoegde suiker bevattend;
20093159;citroensap, ongegist, zonder toegevoegde alcohol, met een Brix-waarde van <= 20 bij 20°C en met een waarde van <= 30 € per 100 kg nettogewicht (m.u.v. sap dat toegevoegde suiker bevat);
20093191;sap van citrusvruchten, ongegist, zonder toegevoegde alcohol, met een Brix-waarde van <= 20 bij 20°C en met een waarde van <= 30 € per 100 kg nettogewicht, toegevoegde suiker bevattend (m.u.v. mengsels, citroensap, sinaasappelsap en sap van pompelmoezen of van pomelo's);
20093199;sap van citrusvruchten, ongegist, zonder toegevoegde alcohol, met een Brix-waarde van <= 20 bij 20°C en met een waarde van <= 30 € per 100 kg nettogewicht (m.u.v. sap dat toegevoegde suiker bevat en m.u.v. mengsels, citroensap, sinaasappelsap en sap van pompelmoezen of van pomelo's);
20093911;sap van citrusvruchten, ongegist, zonder toegevoegde alcohol, ook indien met toegevoegde suiker of andere zoetstoffen, met een Brix-waarde van > 67 bij 20°C en met een waarde van <= 30 € per 100 kg nettogewicht (m.u.v. mengsels, sinaasappelsap en sap van pompelmoezen of van pomelo's);
20093919;sap van citrusvruchten, ongegist, zonder toegevoegde alcohol, ook indien met toegevoegde suiker of andere zoetstoffen, met een Brix-waarde van > 67 bij 20°C en met een waarde van > 30 € per 100 kg nettogewicht (m.u.v. mengsels, sinaasappelsap en sap van pompelmoezen of van pomelo's);
20093931;sap van citrusvruchten, ongegist, zonder toegevoegde alcohol, met een Brix-waarde van > 20 doch <= 67 bij 20°C en met een waarde van > 30 € per 100 kg nettogewicht, toegevoegde suiker bevattend (m.u.v. mengsels, sinaasappelsap en sap van pompelmoezen of van pomelo's);
20093939;sap van citrusvruchten, ongegist, zonder toegevoegde alcohol, met een Brix-waarde van > 20 doch <= 67 bij 20°C en met een waarde van > 30 € per 100 kg nettogewicht (m.u.v. sap dat toegevoegde suiker bevat en m.u.v. mengsels, sinaasappelsap en sap van pompelmoezen of van pomelo's);
20093951;citroensap, ongegist, zonder toegevoegde alcohol, met een Brix-waarde van > 20 doch <= 67 bij 20°C, met een waarde van <= 30 € per 100 kg nettogewicht en met een gehalte aan toegevoegde suiker van > 30 gewichtspercenten;
20093955;citroensap, ongegist, zonder toegevoegde alcohol, met een Brix-waarde van > 20 doch <= 67 bij 20°C, met een waarde van <= 30 € per 100 kg nettogewicht en met een gehalte aan toegevoegde suiker van <= 30 gewichtspercenten;
20093959;citroensap, ongegist, zonder toegevoegde alcohol, met een Brix-waarde van > 20 doch <= 67 bij 20°C, met een waarde van <= 30 € per 100 kg nettogewicht (m.u.v. sap dat toegevoegde suiker bevat);
20093991;sap van citrusvruchten, ongegist, zonder toegevoegde alcohol, met een Brix-waarde van > 20 doch <= 67 bij 20°C, met een waarde van <= 30 € per 100 kg nettogewicht en met een gehalte aan toegevoegde suiker van > 30 gewichtspercenten (m.u.v. mengsels, citroensap, sinaasappelsap en sap van pompelmoezen of van pomelo's);
20093995;sap van citrusvruchten, ongegist, zonder toegevoegde alcohol, met een Brix-waarde van > 20 doch <= 67 bij 20°C, met een waarde van <= 30 € per 100 kg nettogewicht en met een gehalte aan toegevoegde suiker van <= 30 gewichtspercenten (m.u.v. mengsels, citroensap, sinaasappelsap en sap van pompelmoezen of van pomelo's);
