id,name
p_iva10_ic_bi,account_tax_template_p_iva10_ic_bi
p_iva21_ic_bi,account_tax_template_p_iva21_ic_bi
p_iva4_ibc,account_tax_template_p_iva4_ibc
p_iva5_ibc,account_tax_template_p_iva5_ibc
p_iva7-5_ibc,account_tax_template_p_iva7-5_ibc
p_iva10_ibc,account_tax_template_p_iva10_ibc
p_iva21_ibc,account_tax_template_p_iva21_ibc
p_iva4_ibi,account_tax_template_p_iva4_ibi
p_iva5_ibi,account_tax_template_p_iva5_ibi
p_iva10_ibi,account_tax_template_p_iva10_ibi
p_iva21_ibi,account_tax_template_p_iva21_ibi
p_iva12_agr,account_tax_template_p_iva12_agr
p_iva21_isp,account_tax_template_p_iva21_isp
p_iva10_isp,account_tax_template_p_iva10_isp
p_iva4_isp,account_tax_template_p_iva4_isp
p_iva21_isp_bi,account_tax_template_p_iva21_isp_bi
p_iva10_isp_bi,account_tax_template_p_iva10_isp_bi
p_iva4_isp_bi,account_tax_template_p_iva4_isp_bi
p_iva21_sp_ex,account_tax_template_p_iva21_sp_ex
p_iva10_sp_ex,account_tax_template_p_iva10_sp_ex
p_iva5_isc,account_tax_template_p_iva5_isc
p_iva4_sp_ex,account_tax_template_p_iva4_sp_ex
p_iva0_isc,account_tax_template_p_iva0_isc
p_iva2_isc,account_tax_template_p_iva2_isc
p_iva7-5_isc,account_tax_template_p_iva7-5_isc
p_iva0_ns,account_tax_template_p_iva0_ns
p_iva0_ns_b,account_tax_template_p_iva0_ns_b
p_req52,account_tax_template_p_req52
s_req52,account_tax_template_s_req52
p_req014,account_tax_template_p_req014
s_req014,account_tax_template_s_req014
p_req062,account_tax_template_p_req062
s_req062,account_tax_template_s_req062
p_req1,account_tax_template_p_req1
s_req1,account_tax_template_s_req1
p_req05,account_tax_template_p_req05
s_req05,account_tax_template_s_req05
p_req026,account_tax_template_p_req026
s_req026,account_tax_template_s_req026
p_req0,account_tax_template_p_req0
s_req0,account_tax_template_s_req0
p_iva0_nd,account_tax_template_p_iva0_nd
p_iva2_nd,account_tax_template_p_iva2_nd
p_iva7-5_nd,account_tax_template_p_iva7-5_nd
p_iva10_nd,account_tax_template_p_iva10_nd
p_iva4_nd,account_tax_template_p_iva4_nd
s_irpf1,account_tax_template_s_irpf1
p_irpf1,account_tax_template_p_irpf1
s_irpf2,account_tax_template_s_irpf2
p_irpf2,account_tax_template_p_irpf2
s_irpf7,account_tax_template_s_irpf7
p_irpf7,account_tax_template_p_irpf7
p_irpf7e,account_tax_template_p_irpf7e
s_irpf9,account_tax_template_s_irpf9
p_irpf9,account_tax_template_p_irpf9
s_irpf15,account_tax_template_s_irpf15
p_irpf15,account_tax_template_p_irpf15
p_irpf15e,account_tax_template_p_irpf15e
s_irpf18,account_tax_template_s_irpf18
p_irpf18,account_tax_template_p_irpf18
s_irpf19,account_tax_template_s_irpf19
s_irpf19a,account_tax_template_s_irpf19a
s_irpf195a,account_tax_template_s_irpf195a
p_irpf19,account_tax_template_p_irpf19
p_irpf19a,account_tax_template_p_irpf19a
p_irpf19ca,account_tax_template_p_irpf19ca
p_irpf19cs,account_tax_template_p_irpf19cs
p_irpf195a,account_tax_template_p_irpf195a
s_irpf20,account_tax_template_s_irpf20
s_irpf20a,account_tax_template_s_irpf20a
p_irpf20,account_tax_template_p_irpf20
p_irpf20a,account_tax_template_p_irpf20a
s_irpf21,account_tax_template_s_irpf21
s_irpf21a,account_tax_template_s_irpf21a
p_irpf21a,account_tax_template_p_irpf21a
p_irpf21p,account_tax_template_p_irpf21p
p_irpf21t,account_tax_template_p_irpf21t
p_irpf21td,account_tax_template_p_irpf21td
p_irpf21te,account_tax_template_p_irpf21te
s_irpf24,account_tax_template_s_irpf24
s_irpf24_rdc,account_tax_template_s_irpf24_rdc
p_irpf24,account_tax_template_p_irpf24
p_irpf24_rdc,account_tax_template_p_irpf24_rdc
p_irpf35cya,account_tax_template_p_irpf35cya
s_irpfnrue0,account_tax_template_s_irpfnrue0
s_irpfnrnue0,account_tax_template_s_irpfnrnue0
p_irpfnrue0p,account_tax_template_p_irpfnrue0p
s_irpfnrnue24,account_tax_template_s_irpfnrnue24
p_irpfnrnue24p,account_tax_template_p_irpfnrnue24p
s_irpfnrue19,account_tax_template_s_irpfnrue19
p_irpfnrue19p,account_tax_template_p_irpfnrue19p
p_rp19,account_tax_template_p_rp19
p_rrD19,account_tax_template_p_rrD19
s_iva0_ns,account_tax_template_s_iva0_ns
