type,name,res_id,src,value
field,"account.analytic.account,remaining_ca",0,Remaining revenue,Retorn restant
field,"account.analytic.account,remaining_hours",0,Remaining hours,Hores restants
field,"account.analytic.account,revenue_per_hour",0,Revenue per hours (real),Retorn per hores (real)
field,"account.analytic.account,state",0,State,Estat
field,"account.analytic.account,theorical_margin",0,Theorical margin,Marge teòric
field,"account.analytic.account,to_invoice",0,Invoicing,Facturat
field,"account.analytic.account,total_cost",0,Total cost,Cost total
field,"account.analytic.account,type",0,Account type,Tipus de compte
field,"account.analytic.account,user_id",0,Account Manager,Compte director
field,"account.analytic.account,user_ids",0,User,Usuari
field,"account_analytic_analysis.summary.month,account_id",0,Analytic Account,Compte analític
field,"account_analytic_analysis.summary.month,name",0,Month,Mes
field,"account_analytic_analysis.summary.month,unit_amount",0,Total Time,Temps total
field,"account_analytic_analysis.summary.user,account_id",0,Analytic Account,Compte analític
field,"account_analytic_analysis.summary.user,name",0,User,Usuari
field,"account_analytic_analysis.summary.user,unit_amount",0,Total Time,Temps total
field,"account.analytic.budget.post,account_ids",0,Accounts,Comptes
field,"account.analytic.budget.post,code",0,Code,Codi
field,"account.analytic.budget.post.dotation,amount",0,Amount,Import
field,"account.analytic.budget.post,dotation_ids",0,Expenses,Despeses
field,"account.analytic.budget.post.dotation,name",0,Name,Nom
field,"account.analytic.budget.post.dotation,period_id",0,Period,Període
field,"account.analytic.budget.post.dotation,post_id",0,Item,Detall
field,"account.analytic.budget.post.dotation,quantity",0,Quantity,Quantitat
field,"account.analytic.budget.post,name",0,Name,Nom
field,"account.analytic.budget.post,sens",0,Direction,Direcció
field,"account.analytic.journal,active",0,Active,Actiu
field,"account.analytic.journal,code",0,Journal code,Codi de diari
field,"account.analytic.journal,company_id",0,Company,Companyia
field,"account.analytic.journal,line_ids",0,Lines,Línies
field,"account.analytic.journal,name",0,Journal name,Nom de diari
field,"account.analytic.journal,type",0,Type,Tipus
field,"account.analytic.line,account_id",0,Analytic Account,Compte analític
field,"account.analytic.line,amount",0,Amount,Import
field,"account.analytic.line,code",0,Code,Codi
field,"account.analytic.line,date",0,Date,Data
field,"account.analytic.line,general_account_id",0,General account,Compte general
field,"account.analytic.line,invoice_id",0,Invoice,Factura
field,"account.analytic.line,journal_id",0,Analytic journal,Diari analític
field,"account.analytic.line,move_id",0,General entry,Assentament general
field,"account.analytic.line,name",0,Description,Descripció
field,"account.analytic.line,product_id",0,Product,Producte
field,"account.analytic.line,product_uom_id",0,UoM,UdM
field,"account.analytic.line,ref",0,Ref.,Ref.
field,"account.analytic.line,to_invoice",0,Invoicing,Facturat
field,"account.analytic.line,unit_amount",0,Quantity,Quantitat
field,"account.analytic.line,user_id",0,User,Usuari
field,"account.bank.statement,balance_end",0,Balance,Saldo pendent
field,"account.bank.statement,balance_end_real",0,Ending Balance,Saldo pendent final
field,"account.bank.statement,balance_start",0,Starting Balance,Saldo pendent inicial
field,"account.bank.statement,currency",0,Currency,Moneda
field,"account.bank.statement,date",0,Date,Data
field,"account.bank.statement,journal_id",0,Journal,Diari
field,"account.bank.statement.line,account_id",0,Account,Compte
field,"account.bank.statement.line,amount",0,Amount,Import
field,"account.bank.statement.line,date",0,Date,Data
field,"account.bank.statement,line_ids",0,Statement lines,Línies extracte
field,"account.bank.statement.line,move_ids",0,Moves,Moviments
field,"account.bank.statement.line,name",0,Name,Nom
field,"account.bank.statement.line,note",0,Notes,Notes
field,"account.bank.statement.line,partner_id",0,Partner,Empresa
field,"account.bank.statement.line,reconcile_amount",0,Amount reconciled,Quantitat conciliada
field,"account.bank.statement.line,reconcile_id",0,Reconcile,Conciliar
field,"account.bank.statement.line,ref",0,Ref.,Ref.
field,"account.bank.statement.line,statement_id",0,Statement,Extracte
field,"account.bank.statement.line,type",0,Type,Tipus
field,"account.bank.statement,move_line_ids",0,Entry lines,Línies d'assentament
field,"account.bank.statement,name",0,Name,Nom
field,"account.bank.statement,period_id",0,Period,Període
field,"account.bank.statement.reconcile.line,account_id",0,Account,Compte
field,"account.bank.statement.reconcile.line,amount",0,Amount,Import
field,"account.bank.statement.reconcile,line_ids",0,Entries,Entrades
field,"account.bank.statement.reconcile.line,line_id",0,Reconcile,Conciliar
field,"account.bank.statement.reconcile.line,name",0,Description,Descripció
field,"account.bank.statement.reconcile,line_new_ids",0,Write-Off,Desajust
field,"account.bank.statement.reconcile,name",0,Date,Data
field,"account.bank.statement.reconcile,partner_id",0,Partner,Empresa
field,"account.bank.statement.reconcile,statement_line",0,Bank Statement Line,Línia extracte bancari
field,"account.bank.statement.reconcile,total_amount",0,Payment amount,Import a pagar
field,"account.bank.statement.reconcile,total_balance",0,Balance,Saldo pendent
field,"account.bank.statement.reconcile,total_currency",0,Currency,Moneda
field,"account.bank.statement.reconcile,total_entry",0,Total entries,Entrades totals
field,"account.bank.statement.reconcile,total_new",0,Total write-off,Desajust total
field,"account.bank.statement.reconcile,total_second_amount",0,Payment amount,Import a pagar
field,"account.bank.statement.reconcile,total_second_currency",0,Currency,Moneda
field,"account.bank.statement,state",0,State,Estat
field,"account.budget.post,account_ids",0,Accounts,Comptes
field,"account.budget.post,code",0,Code,Codi
field,"account.budget.post,company_id",0,Company,Companyia
field,"account.budget.post.dotation,amount",0,Amount,Import
field,"account.budget.post,dotation_ids",0,Expenses,Despeses
field,"account.budget.post.dotation,name",0,Name,Nom
field,"account.budget.post.dotation,period_id",0,Period,Període
field,"account.budget.post.dotation,post_id",0,Item,Detall
field,"account.budget.post.dotation,quantity",0,Quantity,Quantitat
field,"account.budget.post,name",0,Name,Nom
field,"account.budget.post,sens",0,Direction,Direcció
field,"account.fiscalyear,code",0,Code,Codi
field,"account.fiscalyear,company_id",0,Company,Companyia
field,"account.fiscalyear,date_start",0,Start date,Data inicial
field,"account.fiscalyear,date_stop",0,End date,Data final
field,"account.fiscalyear,name",0,Fiscal Year,Exercici fiscal
field,"account.fiscalyear,period_ids",0,Periods,Períodes
field,"account.fiscalyear,state",0,State,Estat
field,"account_followup.followup,company_id",0,Company,Companyia
field,"account_followup.followup,description",0,Description,Descripció
field,"account_followup.followup,followup_line",0,Follow-Up,Seguiment
field,"account_followup.followup.line,delay",0,Days of delay,Dies de retard
field,"account_followup.followup.line,description",0,Description,Descripció
field,"account_followup.followup.line,followup_id",0,Follow Ups,Seguiments
field,"account_followup.followup.line,name",0,Name,Nom
field,"account_followup.followup.line,sequence",0,Sequence,Seqüència
field,"account_followup.followup.line,start",0,Type of Term,Tipus de termini
field,"account_followup.followup,name",0,Name,Nom
field,"account_followup.stat,account_type",0,Account Type,Tipus de compte
field,"account_followup.stat,balance",0,Balance,Saldo pendent
field,"account_followup.stat,credit",0,Credit,Haver
field,"account_followup.stat,date_followup",0,Latest followup,Últim seguiment
field,"account_followup.stat,date_move",0,First move,Primer moviment
field,"account_followup.stat,date_move_last",0,Last move,Últim moviment
field,"account_followup.stat,debit",0,Debit,Deure
field,"account_followup.stat,followup_id",0,Follow Ups,Seguiments
field,"account_followup.stat,name",0,Partner,Empresa
field,"account.invoice,account_id",0,Dest Account,Compte destí
field,"account.invoice,address_contact_id",0,Contact Address,Adreça contacte
field,"account.invoice,address_invoice_id",0,Invoice Address,Adreça factura
field,"account.invoice,amount_tax",0,Tax,Impostos
field,"account.invoice,amount_total",0,Total,Total
field,"account.invoice,amount_untaxed",0,Untaxed Amount,Base imposable
field,"account.invoice,check_total",0,Total,Total
field,"account.invoice,comment",0,Additionnal Information,Informació addicional
field,"account.invoice,company_id",0,Company,Companyia
field,"account.invoice,currency_id",0,Currency,Moneda
field,"account.invoice,date_due",0,Due Date,Data venciment
field,"account.invoice,date_invoice",0,Date Invoiced,Data factura
field,"account.invoice,invoice_line",0,Invoice Lines,Línies de factura
field,"account.invoice,journal_id",0,Journal,Diari
field,"account.invoice.line,account_analytic_id",0,Analytic Account,Compte analític
field,"account.invoice.line,account_id",0,Source Account,Compte origen
field,"account.invoice.line,discount",0,Discount (%),Descompte (%)
field,"account.invoice.line,invoice_id",0,Invoice Ref,Ref. factura
field,"account.invoice.line,invoice_line_tax_id",0,Taxes,Impostos
field,"account.invoice.line,name",0,Description,Descripció
field,"account.invoice.line,note",0,Notes,Notes
field,"account.invoice.line,price_subtotal",0,Subtotal w/o tax,Subtotal sense imp.
field,"account.invoice.line,price_subtotal_incl",0,Subtotal,Subtotal
field,"account.invoice.line,price_unit",0,Unit Price,Preu per unitat
field,"account.invoice.line,product_id",0,Product,Producte
field,"account.invoice.line,quantity",0,Quantity,Quantitat
field,"account.invoice.line,sequence",0,Sequence,Seqüència
field,"account.invoice.line,uos_id",0,Unit,Unitat de venda
field,"account.invoice,move_id",0,Invoice Movement,Assent. factura
field,"account.invoice,name",0,Description,Descripció factura
field,"account.invoice,number",0,Invoice Number,Número factura
field,"account.invoice,origin",0,Origin,Origen
field,"account.invoice,partner_id",0,Partner,Empresa
field,"account.invoice,payment_term",0,Payment Term,Termini pagament
field,"account.invoice,period_id",0,Force Period,Forçar període
field,"account.invoice,price_type",0,Price method,Mètode preu
field,"account.invoice,reconciled",0,Reconciled,Conciliat
field,"account.invoice,reference",0,Invoice Reference,Referència factura
field,"account.invoice,reference_type",0,Reference Type,Tipus referència
field,"account.invoice,state",0,State,Estat
field,"account.invoice.tax,account_id",0,Tax Account,Compte impost
field,"account.invoice.tax,amount",0,Amount,Import
field,"account.invoice.tax,base",0,Base,Base
field,"account.invoice.tax,base_amount",0,Base Code Amount,Import codi base
field,"account.invoice.tax,base_code_id",0,Base Code,Codi base
field,"account.invoice.tax,invoice_id",0,Invoice Line,Línia factura
field,"account.invoice,tax_line",0,Tax Lines,Línies d'impostos
field,"account.invoice.tax,manual",0,Manual,Manual
field,"account.invoice.tax,name",0,Tax Description,Descripció impost
field,"account.invoice.tax,sequence",0,Sequence,Seqüència
field,"account.invoice.tax,tax_amount",0,Tax Code Amount,Import codi impost
field,"account.invoice.tax,tax_code_id",0,Tax Code,Codi impost
field,"account.invoice,type",0,Type,Tipus
field,"account.journal,account_control_ids",0,Account,Compte
field,"account.journal,active",0,Active,Actiu
field,"account.journal,centralisation",0,Centralised counterpart,Homòleg centralitzat
field,"account.journal,code",0,Code,Codi
field,"account.journal.column,field",0,Field Name,Nom camp
field,"account.journal.column,name",0,Column Name,Nom columna
field,"account.journal.column,readonly",0,Readonly,Només lectura
field,"account.journal.column,required",0,Required,Requerit
field,"account.journal.column,sequence",0,Sequence,Seqüència
field,"account.journal.column,view_id",0,Journal View,Vista diari
field,"account.journal,company_id",0,Company,Companyia
field,"account.journal,currency",0,Currency,Moneda
field,"account.journal,default_credit_account_id",0,Default Credit Account,Compte haver per defecte
field,"account.journal,default_debit_account_id",0,Default Debit Account,Compte deure per defecte
field,"account.journal,groups_id",0,Groups,Grups
field,"account.journal,name",0,Journal Name,Nom diari
field,"account.journal.period,active",0,Active,Actiu
field,"account.journal.period,icon",0,Icon,Icona
field,"account.journal.period,journal_id",0,Journal,Diari
field,"account.journal.period,name",0,Journal-Period Name,Nom diari-període
field,"account.journal.period,period_id",0,Period,Període
field,"account.journal.period,state",0,State,Estat
field,"account.journal,sequence_id",0,Entry Sequence,Seqüència de l'assentament
field,"account.journal,type",0,Type,Tipus
field,"account.journal,type_control_ids",0,Type Controls,Controls de tipus
field,"account.journal,update_posted",0,Allow Cancelling Entries,Permetre cancel·lar assentaments
field,"account.journal,user_id",0,User,Usuari
field,"account.journal.view,columns_id",0,Columns,Columnes
field,"account.journal,view_id",0,View,Vista
field,"account.journal.view,name",0,Journal View,Vista de diari
field,"account.model,journal_id",0,Journal,Diari
field,"account.model.line,account_id",0,Account,Compte
field,"account.model.line,amount_currency",0,Amount Currency,Import canvi
field,"account.model.line,credit",0,Credit,Haver
field,"account.model.line,currency_id",0,Currency,Moneda
field,"account.model.line,date",0,Current Date,Data canvi
field,"account.model.line,date_maturity",0,Maturity date,Data venciment
field,"account.model.line,debit",0,Debit,Deure
field,"account.model.line,model_id",0,Model,Model
field,"account.model.line,name",0,Name,Nom
field,"account.model.line,partner_id",0,Partner Ref.,Ref. empresa
field,"account.model.line,quantity",0,Quantity,Quantitat
field,"account.model.line,ref",0,Ref.,Ref.
field,"account.model.line,sequence",0,Sequence,Seqüència
field,"account.model,lines_id",0,Model Entries,Línies del model
field,"account.model,name",0,Model Name,Nom model
field,"account.model,ref",0,Ref,Ref.
field,"account.move,journal_id",0,Journal,Diari
field,"account.move.line,account_id",0,Account,Compte
field,"account.move.line,active",0,Active,Actiu
field,"account.move.line,amount_currency",0,Amount Currency,Import canvi
field,"account.move.line,amount_to_pay",0,Amount to pay,Import a pagar
field,"account.move.line,analytic_lines",0,Analytic lines,Línies analítiques
field,"account.move.line,balance",0,Balance,Saldo
field,"account.move.line,blocked",0,Litigation,Litigi
field,"account.move.line,centralisation",0,Centralisation,Centralització
field,"account.move.line,credit",0,Credit,Haver
field,"account.move.line,currency_id",0,Currency,Moneda
field,"account.move.line,date",0,Effective date,Data vigència
field,"account.move.line,date_created",0,Creation date,Data creació
field,"account.move.line,date_maturity",0,Maturity date,Data venciment
field,"account.move.line,debit",0,Debit,Deure
field,"account.move.line,followup_date",0,Latest Follow-up,Últim seguiment
field,"account.move.line,followup_line_id",0,Follow-up Level,Nivell seguiment
field,"account.move,line_id",0,Entries,Moviments
field,"account.move.line,journal_id",0,Journal,Diari
field,"account.move.line,move_id",0,Move,Assent.
field,"account.move.line,name",0,Name,Nom
field,"account.move.line,partner_id",0,Partner Ref.,Ref. empresa
field,"account.move.line,period_id",0,Period,Període
field,"account.move.line,quantity",0,Quantity,Quantitat
field,"account.move.line,reconcile_id",0,Reconcile,Conciliar
field,"account.move.line,ref",0,Ref.,Ref.
field,"account.move.line,state",0,State,Estat
field,"account.move.line,statement_id",0,Statement,Extracte bancari
field,"account.move.line,tax_amount",0,Tax/Base Amount,Import impostos/base
field,"account.move.line,tax_code_id",0,Tax Account,Compte impostos
field,"account.move,name",0,Entry Name,Núm. assentament
field,"account.move,period_id",0,Period,Període
field,"account.move.reconcile,create_date",0,Creation date,Data creació
field,"account.move.reconcile,line_id",0,Entry lines,Línies de moviment
field,"account.move.reconcile,name",0,Name,Nom
field,"account.move.reconcile,type",0,Type,Tipus
field,"account.move,ref",0,Ref,Ref.
field,"account.move,state",0,State,Estat
field,"account.payment.term,active",0,Active,Actiu
field,"account.payment.term.line,condition",0,Condition,Condició
field,"account.payment.term.line,days",0,Number of Days,Número de dies
field,"account.payment.term,line_ids",0,Terms,Terminis de pagament
field,"account.payment.term.line,name",0,Line Name,Nom línia
field,"account.payment.term.line,payment_id",0,Payment Term,Termini pagament
field,"account.payment.term.line,sequence",0,Sequence,Seqüència
field,"account.payment.term.line,value",0,Value,Valor
field,"account.payment.term.line,value_amount",0,Value Amount,Valor import
field,"account.payment.term,name",0,Payment Term,Termini de pagament
field,"account.payment.term,note",0,Description,Descripció
field,"account.period,code",0,Code,Codi
field,"account.period,company_id",0,Company,Companyia
field,"account.period,date_start",0,Start of period,Inici del període
field,"account.period,date_stop",0,End of period,Fi del període
field,"account.period,fiscalyear_id",0,Fiscal Year,Exercici fiscal
field,"account.period,name",0,Period Name,Nom de període
field,"account.period,state",0,State,Estat
field,"account.report.report,active",0,Active,Actiu
field,"account.report.report,amount",0,Value,Valor
field,"account.report.report,child_ids",0,Childs,Fills
field,"account.report.report,code",0,Code,Codi
field,"account.report.report,color_back",0,Back Color,Color fons
field,"account.report.report,color_font",0,Font Color,Color tipus de letra
field,"account.report.report,expression",0,Expression,Expressió
field,"account.report.report,expression_status",0,Status expression,Expressió d'estat
field,"account.report.report,name",0,Name,Nom
field,"account.report.report,note",0,Note,Nota
field,"account.report.report,parent_id",0,Parent,Pare
field,"account.report.report,sequence",0,Sequence,Seqüència
field,"account.report.report,status",0,Status,Posició
field,"account.report.report,style",0,Style,Estil
field,"account.report.report,type",0,Type,Tipus
field,"account.subscription,date_start",0,Starting date,Data d'inici
field,"account.subscription.line,date",0,Date,Data
field,"account.subscription.line,move_id",0,Entry,Assentament
field,"account.subscription,lines_id",0,Subscription Lines,Línies d'assentaments periòdics
field,"account.subscription.line,subscription_id",0,Subscription,Assentament periòdic
field,"account.subscription,model_id",0,Model,Model
field,"account.subscription,name",0,Name,Nom
field,"account.subscription,period_nbr",0,Period,Període: Qtat de temps
field,"account.subscription,period_total",0,Number of period,Número d'assentaments
field,"account.subscription,period_type",0,Period Type,Període: Unitat de temps
field,"account.subscription,ref",0,Ref.,Ref.
field,"account.subscription,state",0,State,Estat
field,"account.tax,account_collected_id",0,Invoice Tax Account,Compte impostos de factura
field,"account.tax,account_paid_id",0,Refund Tax Account,Compte impostos de devolucions
field,"account.tax,active",0,Active,Actiu
field,"account.tax,amount",0,Amount,Import
field,"account.tax,applicable_type",0,Applicable Type,Tipus aplicable
field,"account.tax,base_code_id",0,Base Code,Codi base
field,"account.tax,base_sign",0,Base Code Sign,Signe codi base
field,"account.tax,child_depend",0,Tax on Childs,Impost depèn dels seus fills
field,"account.tax,child_ids",0,Childs Tax Account,Compte impostos fills
field,"account.tax.code,child_ids",0,Childs Codes,Codis fills
field,"account.tax.code,code",0,Case Code,Codi cas
field,"account.tax.code,company_id",0,Company,Companyia
field,"account.tax.code,info",0,Description,Descripció
field,"account.tax.code,line_ids",0,Lines,Línies
field,"account.tax.code,name",0,Tax Case Name,Nom impost del cas
field,"account.tax.code,parent_id",0,Parent Code,Codi pare
field,"account.tax.code,sign",0,Sign for parent,Signe pel pare
field,"account.tax.code,sum",0,Year Sum,Suma de l'any
field,"account.tax.code,sum_period",0,Period Sum,Suma del període
field,"account.tax,company_id",0,Company,Companyia
field,"account.tax,domain",0,Domain,Domini
field,"account.tax,include_base_amount",0,Include in base amount,Incloure en import base
field,"account.tax,name",0,Tax Name,Nom impost
field,"account.tax,parent_id",0,Parent Tax Account,Compte impostos pare
field,"account.tax,python_applicable",0,Python Code,Codi Python
field,"account.tax,python_compute",0,Python Code,Codi Python
field,"account.tax,python_compute_inv",0,Python Code (reverse),Codi Python (invers)
field,"account.tax,ref_base_code_id",0,Base Code,Codi base
field,"account.tax,ref_base_sign",0,Base Code Sign,Signe codi base
field,"account.tax,ref_tax_code_id",0,Tax Code,Codi impost
field,"account.tax,ref_tax_sign",0,Tax Code Sign,Signe codi impost
field,"account.tax,sequence",0,Sequence,Seqüència
field,"account.tax,tax_code_id",0,Tax Code,Codi de l'impost
field,"account.tax,tax_group",0,Tax Group,Grup de l'impost
field,"account.tax,tax_sign",0,Tax Code Sign,Signe codi impost
field,"account.tax,type",0,Tax Type,Tipus impost
field,"board.board,name",0,Board,Taulell
field,"board.note,date",0,Date,Data
field,"board.note,name",0,Subject,Assumpte
field,"board.note,note",0,Note,Nota
field,"board.note,type",0,Note type,Tipus de nota
field,"board.note.type,name",0,Note Type,Tipus de nota
field,"board.note,user_id",0,Author,Autor
field,"crm.case,active",0,Active,Actiu
field,"crm.case,canal_id",0,Channel,Canal
field,"crm.case,categ_id",0,Category,Categoria
field,"crm.case.categ,name",0,Case Category Name,Nom de la categoria de casos 
field,"crm.case.categ,probability",0,Probability,Probabilitat
field,"crm.case.categ,section_id",0,Case Section,Secció del cas
field,"crm.case,create_date",0,Created,Creat
field,"crm.case,date",0,Date,Data
field,"crm.case,date_action_last",0,Last Action,Última acció
field,"crm.case,date_action_next",0,Next Action,Següent acció
field,"crm.case,date_closed",0,Closed,Tancat
field,"crm.case,date_deadline",0,Deadline,Data límit
field,"crm.case,description",0,Your action,La seva acció
field,"crm.case,email_cc",0,Watchers Emails,Observadors emails (CC)
field,"crm.case,email_from",0,Partner Email,Email empresa
field,"crm.case,email_last",0,Latest E-Mail,Últim email
field,"crm.case.history,description",0,Description,Descripció
field,"crm.case.history,email",0,Email,Email
field,"crm.case,history_line",0,Communication,Comunicació
field,"crm.case.history,log_id",0,Log,Registre
field,"crm.case,id",0,ID,ID
field,"crm.case.log,canal_id",0,Channel,Canal
field,"crm.case.log,case_id",0,Case,Cas
field,"crm.case.log,date",0,Date,Data
field,"crm.case,log_ids",0,Logs History,Historial del registre
field,"crm.case.log,name",0,Action,Acció
field,"crm.case.log,som",0,State of Mind,Grau de satisfacció
field,"crm.case.log,user_id",0,User Responsible,Usuari responsable
field,"crm.case,name",0,Description,Descripció
field,"crm.case,partner_address_id",0,Partner Contact,Contacte empresa
field,"crm.case,partner_id",0,Partner,Empresa
field,"crm.case,planned_cost",0,Planned Costs,Costos previstos
field,"crm.case,planned_revenue",0,Planned Revenue,Retorn previst
field,"crm.case,priority",0,Priority,Prioritat
field,"crm.case,probability",0,Probability (0.50),Probabilitat (0.50)
field,"crm.case,ref",0,Reference,Referència
field,"crm.case,ref2",0,Reference 2,Referència 2
field,"crm.case.rule,act_email_cc",0,Add watchers (Cc),Afegir observadors (CC)
field,"crm.case.rule,active",0,Active,Actiu
field,"crm.case.rule,act_mail_body",0,Mail body,Text correu
field,"crm.case.rule,act_mail_to_email",0,Mail to these emails,Enviar correu a aquests emails
field,"crm.case.rule,act_mail_to_partner",0,Mail to partner,Enviar correu a empresa
field,"crm.case.rule,act_mail_to_user",0,Mail to responsible,Enviar correu a responsable
field,"crm.case.rule,act_mail_to_watchers",0,Mail to watchers (Cc),Enviar correu a observadors (CC)
field,"crm.case.rule,act_method",0,Call Object Method,Mètode per cridar l'objecte
field,"crm.case.rule,act_priority",0,Set priority to,Fixar prioritat a
field,"crm.case.rule,act_remind_attach",0,Remind with attachment,Recordar amb l'adjunció
field,"crm.case.rule,act_remind_partner",0,Remind partner,Recordar empresa
field,"crm.case.rule,act_remind_user",0,Remind responsible,Recordar responsable
field,"crm.case.rule,act_section_id",0,Set section to,Fixar secció a
field,"crm.case.rule,act_state",0,Set state to,Fixar estat a
field,"crm.case.rule,act_user_id",0,Set responsible to,Fixar responsable a
field,"crm.case.rule,name",0,Rule Name,Nom de regla
field,"crm.case.rule,sequence",0,Sequence,Seqüència
field,"crm.case.rule,trg_categ_id",0,Category,Categoria
field,"crm.case.rule,trg_date_range",0,Delay after trigger date,Retard després de la data d'activació
field,"crm.case.rule,trg_date_range_type",0,Delay type,Tipus de retard
field,"crm.case.rule,trg_date_type",0,Trigger Date,Data d'activació
field,"crm.case.rule,trg_partner_categ_id",0,Partner Category,Categoria d'empresa
field,"crm.case.rule,trg_partner_id",0,Partner,Empresa
field,"crm.case.rule,trg_priority_from",0,Priority min,Prioritat mín.
field,"crm.case.rule,trg_priority_to",0,Priority max,Prioritat màx.
field,"crm.case.rule,trg_section_id",0,Section,Secció
field,"crm.case.rule,trg_state_from",0,Case state from,Estat del cas des de
field,"crm.case.rule,trg_state_to",0,Case state to,Estat del cas a
field,"crm.case.rule,trg_user_id",0,Responsible,Responsable
field,"crm.case.section,active",0,Active,Actiu
field,"crm.case.section,child_ids",0,Childs Sections,Seccions filles
field,"crm.case.section,code",0,Section Code,Codi de secció
field,"crm.case,section_id",0,Section,Secció
field,"crm.case.section,name",0,Case Section,Secció del cas
field,"crm.case.section,parent_id",0,Parent Section,Secció pare
field,"crm.case.section,reply_to",0,Reply-To,Respondre-a
field,"crm.case.section,sequence",0,Sequence,Seqüència
field,"crm.case.section,user_id",0,Responsible,Responsable
field,"crm.case,som",0,State of Mind,Grau de satisfacció
field,"crm.case,state",0,State,Estat
field,"crm.case,user_id",0,User Responsible,Usuari responsable
field,"crm.segmentation,categ_id",0,Partner Category,Categoria d'empresa
field,"crm.segmentation,description",0,Description,Descripció
field,"crm.segmentation,exclusif",0,Exclusive,Exclusiu
field,"crm.segmentation.line,expr_name",0,Control Variable,Control variable
field,"crm.segmentation.line,expr_operator",0,Operator,Operador
field,"crm.segmentation.line,expr_value",0,Value,Valor
field,"crm.segmentation.line,name",0,Rule Name,Nom de la regla
field,"crm.segmentation.line,operator",0,Mandatory / Optionnal,Obligatori / Opcional
field,"crm.segmentation.line,segmentation_id",0,Segmentation,Segmentació
field,"crm.segmentation,name",0,Name,Nom
field,"crm.segmentation,partner_id",0,Max Partner ID processed,Màx ID d'empresa processat
field,"crm.segmentation,segmentation_line",0,Criteria,Criteris
field,"crm.segmentation,som_interval",0,Days per Periode,Dies per període
field,"crm.segmentation,som_interval_decrease",0,Decrease (0>1),Disminuir (0>1)
field,"crm.segmentation,som_interval_default",0,Default (0=None),Per defecte (0=Cap)
field,"crm.segmentation,som_interval_max",0,Max Interval,Interval màx
